"Biology","Biota, Environment and Conservation","Taxis","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","4","biology-biota-environment-conservation-004","taxis-definition","basic","What is taxis?","Taxis is directional movement of an organism or cell in response to a stimulus.","Directional movement.","Movement toward stimulus is positive taxis and away is negative taxis.","animal behavior","12 min"
"Biology","Biota, Environment and Conservation","Taxis","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","5","biology-biota-environment-conservation-005","phototaxis","basic","What is phototaxis?","Phototaxis is directional movement in response to light.","Light-directed movement.","Movement toward light is positive phototaxis.","animal behavior","12 min"
"Biology","Biota, Environment and Conservation","Taxis","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","6","biology-biota-environment-conservation-006","chemotaxis","basic","What is chemotaxis?","Chemotaxis is directional movement in response to a chemical stimulus.","Chemical-directed movement.","Sperm movement toward egg chemicals is a common example.","animal behavior","12 min"
"Biology","Biota, Environment and Conservation","Migration","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","7","biology-biota-environment-conservation-007","migration-definition","basic","What is migration?","Migration is regular, long-distance movement of animals from one place to another, usually seasonal.","Seasonal long movement.","It helps animals find food, breeding sites, or suitable climate.","animal behavior","12 min"
"Biology","Biota, Environment and Conservation","Migration","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","8","biology-biota-environment-conservation-008","bird-migration","basic","Why do birds migrate?","Birds migrate to find food, escape harsh climate, and reach suitable breeding grounds.","Food, climate, breeding.","Migration increases survival and reproductive success.","animal behavior","12 min"
"Biology","Biota, Environment and Conservation","Air pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","9","biology-biota-environment-conservation-009","air-pollution","basic","What is air pollution?","Air pollution is the presence of harmful substances in the atmosphere at levels that affect living organisms and environment.","Harmful air contaminants.","Smoke, dust, gases, and particulate matter are common air pollutants.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Air pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","10","biology-biota-environment-conservation-010","air-pollutants","basic","Name common air pollutants.","Common air pollutants include carbon monoxide, sulfur dioxide, nitrogen oxides, particulate matter, ozone, smoke, and dust.","Gases plus particles.","Vehicle exhaust and industries are major sources.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Air pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","11","biology-biota-environment-conservation-011","air-pollution-effects","basic","What are common effects of air pollution?","Air pollution causes respiratory diseases, eye irritation, acid rain, smog, global warming, and damage to plants.","Lungs and environment.","Particulate matter is especially harmful for breathing.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Water pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","12","biology-biota-environment-conservation-012","water-pollution","basic","What is water pollution?","Water pollution is contamination of water bodies by harmful substances that make water unsafe for organisms and human use.","Contaminated water.","Sewage, industrial waste, fertilizers, and pesticides are major sources.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Water pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","13","biology-biota-environment-conservation-013","eutrophication","basic","What is eutrophication?","Eutrophication is excessive nutrient enrichment of water that causes algal bloom and oxygen depletion.","Too many nutrients.","It can kill fish and disturb aquatic ecosystems.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Water pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","14","biology-biota-environment-conservation-014","biomagnification","basic","What is biomagnification?","Biomagnification is the increase in concentration of toxic substances at successive trophic levels of a food chain.","Toxins increase upward.","DDT and mercury are common examples.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Soil pollution","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","15","biology-biota-environment-conservation-015","soil-pollution","basic","What is soil pollution?","Soil pollution is contamination of soil by harmful chemicals, wastes, plastics, pesticides, and heavy metals.","Contaminated soil.","It reduces soil fertility and affects food chains.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Pesticides","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","16","biology-biota-environment-conservation-016","pesticides","basic","What are pesticides?","Pesticides are chemicals used to kill or control pests that damage crops, animals, or stored products.","Pest-killing chemicals.","Excessive use can pollute soil and water and harm non-target organisms.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Pesticides","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","17","biology-biota-environment-conservation-017","ddt-problem","basic","Why is DDT environmentally harmful?","DDT is persistent, accumulates in organisms, and causes biomagnification in food chains.","Persistent pesticide.","It can harm birds and other wildlife.","pollution","12 min"
"Biology","Biota, Environment and Conservation","Aquatic adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","18","biology-biota-environment-conservation-018","aquatic-adaptation","basic","What is aquatic adaptation?","Aquatic adaptation includes features that help organisms live successfully in water.","Life in water.","Streamlined body, fins, gills, webbed feet, and buoyancy adaptations are common examples.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Aquatic adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","19","biology-biota-environment-conservation-019","streamlined-body","basic","Why do many aquatic animals have streamlined bodies?","Streamlined bodies reduce water resistance and help efficient swimming.","Less drag.","Fish and dolphins show streamlined bodies.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Aquatic adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","20","biology-biota-environment-conservation-020","gills-adaptation","basic","Why are gills important for aquatic animals?","Gills help extract dissolved oxygen from water.","Water breathing organ.","Fish use gills for aquatic respiration.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Terrestrial adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","21","biology-biota-environment-conservation-021","terrestrial-adaptation","basic","What is terrestrial adaptation?","Terrestrial adaptation includes features that help organisms live on land.","Life on land.","Lungs, strong limbs, waterproof covering, and water conservation are common examples.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Terrestrial adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","22","biology-biota-environment-conservation-022","water-conservation","basic","Why is water conservation important in terrestrial animals?","Terrestrial animals face risk of dehydration, so they need adaptations to reduce water loss.","Land causes drying.","Examples include waterproof skin, concentrated urine, and behavioral avoidance of heat.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Volant adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","23","biology-biota-environment-conservation-023","volant-adaptation","basic","What is volant adaptation?","Volant adaptation includes features that help animals fly.","Flight adaptation.","Wings, feathers, hollow bones, strong flight muscles, and air sacs are examples in birds.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Volant adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","24","biology-biota-environment-conservation-024","bird-hollow-bones","basic","Why do birds have hollow bones?","Hollow bones reduce body weight and help in flight.","Light skeleton.","This is a key volant adaptation.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Volant adaptation","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","25","biology-biota-environment-conservation-025","air-sacs-birds","basic","How do air sacs help birds?","Air sacs help maintain continuous airflow through lungs and reduce body weight during flight.","Efficient breathing.","They support high oxygen demand of flying birds.","adaptation","12 min"
"Biology","Biota, Environment and Conservation","Biodiversity","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","26","biology-biota-environment-conservation-026","biodiversity","basic","What is biodiversity?","Biodiversity is the variety of life forms at genetic, species, and ecosystem levels.","Variety of life.","It includes diversity within species, between species, and of ecosystems.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Biodiversity","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","27","biology-biota-environment-conservation-027","genetic-diversity","basic","What is genetic diversity?","Genetic diversity is variation of genes within a species or population.","Variation within species.","It helps populations adapt to changing environments.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Biodiversity","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","28","biology-biota-environment-conservation-028","species-diversity","basic","What is species diversity?","Species diversity is the variety and abundance of species in an area.","Different species in area.","Tropical forests usually have high species diversity.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Biodiversity","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","29","biology-biota-environment-conservation-029","ecosystem-diversity","basic","What is ecosystem diversity?","Ecosystem diversity is the variety of habitats, communities, and ecological processes in an area.","Different ecosystems.","Forests, grasslands, wetlands, rivers, and mountains contribute to ecosystem diversity.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Protected areas","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","30","biology-biota-environment-conservation-030","protected-area","basic","What is a protected area?","A protected area is a clearly defined area managed to conserve biodiversity, ecosystems, and cultural or natural resources.","Conservation zone.","National parks, wildlife reserves, conservation areas, and buffer zones are examples.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Protected areas","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","31","biology-biota-environment-conservation-031","national-park","basic","What is a national park?","A national park is a protected area managed mainly for ecosystem conservation, wildlife protection, research, education, and recreation.","Strict conservation area.","Human activities are regulated to protect natural resources.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Protected areas","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","32","biology-biota-environment-conservation-032","buffer-zone","basic","What is a buffer zone?","A buffer zone is an area around a protected area where local use is managed to reduce pressure on core conservation areas.","Protective surrounding zone.","It supports both conservation and local community needs.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Hotspots","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","33","biology-biota-environment-conservation-033","biodiversity-hotspot","basic","What is a biodiversity hotspot?","A biodiversity hotspot is a region with very high species richness, many endemic species, and serious threat of habitat loss.","Rich but threatened.","Hotspots are priority areas for conservation.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Hotspots","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","34","biology-biota-environment-conservation-034","endemic-species","basic","What is an endemic species?","An endemic species is naturally found only in a particular geographic region and nowhere else.","Restricted distribution.","Endemism increases conservation importance of an area.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Ramsar sites","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","35","biology-biota-environment-conservation-035","ramsar-site","basic","What is a Ramsar site?","A Ramsar site is a wetland of international importance designated under the Ramsar Convention.","Important wetland.","Ramsar sites conserve wetland biodiversity and ecosystem services.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Ramsar sites","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","36","biology-biota-environment-conservation-036","wetland-importance","basic","Why are wetlands important?","Wetlands support biodiversity, store water, control floods, recharge groundwater, purify water, and provide habitat for birds and aquatic life.","Nature's kidney.","They are important for both ecology and people.","conservation","12 min"
"Biology","Biota, Environment and Conservation","IUCN categories","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","37","biology-biota-environment-conservation-037","iucn-red-list","basic","What is the IUCN Red List?","The IUCN Red List is a global system that classifies species according to their risk of extinction.","Extinction risk list.","It helps guide conservation priorities.","iucn","12 min"
"Biology","Biota, Environment and Conservation","IUCN categories","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","38","biology-biota-environment-conservation-038","extinct-category","basic","What does Extinct mean in IUCN categories?","Extinct means no known living individual of that species remains anywhere in the world.","No individuals left.","It is represented as EX.","iucn","12 min"
"Biology","Biota, Environment and Conservation","IUCN categories","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","39","biology-biota-environment-conservation-039","critically-endangered","basic","What does Critically Endangered mean?","Critically Endangered means a species faces an extremely high risk of extinction in the wild.","Very high risk.","It is represented as CR.","iucn","12 min"
"Biology","Biota, Environment and Conservation","IUCN categories","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","40","biology-biota-environment-conservation-040","endangered-category","basic","What does Endangered mean?","Endangered means a species faces a very high risk of extinction in the wild.","High extinction risk.","It is represented as EN.","iucn","12 min"
"Biology","Biota, Environment and Conservation","IUCN categories","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","41","biology-biota-environment-conservation-041","vulnerable-category","basic","What does Vulnerable mean?","Vulnerable means a species faces a high risk of extinction in the wild.","At risk species.","It is represented as VU.","iucn","12 min"
"Biology","Biota, Environment and Conservation","Endangered species of Nepal","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","42","biology-biota-environment-conservation-042","endangered-nepal-examples","basic","Name examples of endangered or threatened animals of Nepal.","Examples include Bengal tiger, one-horned rhinoceros, snow leopard, red panda, gharial, and Asian elephant.","Know Nepal examples.","CEE may ask species and protected area association.","endangered species nepal","12 min"
"Biology","Biota, Environment and Conservation","Endangered species of Nepal","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","43","biology-biota-environment-conservation-043","one-horned-rhino","basic","Why is the one-horned rhinoceros important in Nepal's conservation?","The one-horned rhinoceros is a flagship threatened species conserved mainly in protected grassland and riverine habitats.","Flagship species.","Chitwan National Park is strongly associated with rhino conservation.","endangered species nepal","12 min"
"Biology","Biota, Environment and Conservation","Endangered species of Nepal","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","44","biology-biota-environment-conservation-044","red-panda","basic","What habitat is associated with red panda in Nepal?","Red panda is associated with temperate forests with bamboo in the Himalayan region.","Bamboo forest animal.","Habitat loss is a major threat to red panda.","endangered species nepal","12 min"
"Biology","Biota, Environment and Conservation","Endangered species of Nepal","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","45","biology-biota-environment-conservation-045","snow-leopard","basic","What habitat is associated with snow leopard in Nepal?","Snow leopard is found in high mountain and alpine regions of Nepal.","High mountain cat.","It is threatened by habitat loss, prey decline, and conflict with livestock owners.","endangered species nepal","12 min"
"Biology","Biota, Environment and Conservation","Conservation biology","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","46","biology-biota-environment-conservation-046","in-situ-conservation","basic","What is in-situ conservation?","In-situ conservation protects species in their natural habitats.","Conservation in nature.","National parks, wildlife reserves, and conservation areas are examples.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Conservation biology","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","47","biology-biota-environment-conservation-047","ex-situ-conservation","basic","What is ex-situ conservation?","Ex-situ conservation protects species outside their natural habitats.","Conservation outside nature.","Zoos, botanical gardens, seed banks, and tissue culture banks are examples.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Conservation biology","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","48","biology-biota-environment-conservation-048","habitat-loss","basic","Why is habitat loss a major cause of biodiversity decline?","Habitat loss removes food, shelter, breeding sites, and ecological conditions required by species.","No habitat, no survival.","Deforestation, urbanization, farming expansion, and infrastructure can cause habitat loss.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Conservation biology","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","49","biology-biota-environment-conservation-049","conservation-threats","basic","Name major threats to biodiversity.","Major threats include habitat loss, pollution, overexploitation, invasive species, climate change, and poaching.","Six big threats.","These reduce population size and increase extinction risk.","conservation","12 min"
"Biology","Biota, Environment and Conservation","Chapter summary","biology-biota-environment-conservation","biota-environment-conservation","Biota, Environment and Conservation","High-yield Biology flashcards for animal behavior, pollution, adaptations, biodiversity, protected areas, hotspots, Ramsar sites, IUCN categories, and endangered species of Nepal.","50","biology-biota-environment-conservation-050","environment-conservation-summary","basic","What is the fastest CEE method to revise biota, environment and conservation?","Revise behavior by stimulus-response, pollution by source-effect-control, adaptation by habitat-feature, and conservation by biodiversity-protected area-threat-status.","Use four quick buckets.","CEE often asks definitions, examples, Nepal-specific endangered species, and conservation categories.","chapter summary","12 min"
"subject","chapter","topic","deck_id","deck_slug","deck_title","deck_description","card_number","card_id","card_slug","card_type","front","back","hint","explanation","tags","estimated_time"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","1","botany-basic-components-life-001","carbohydrates-definition","basic","What are carbohydrates?","Carbohydrates are organic compounds made mainly of carbon, hydrogen, and oxygen, usually in the ratio 1:2:1.","Think C, H, O energy molecules.","They are major sources of energy and also form structural materials like cellulose.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","2","botany-basic-components-life-002","monosaccharides","basic","What are monosaccharides?","Monosaccharides are the simplest carbohydrates that cannot be hydrolyzed into smaller sugars.","Single sugar unit.","Glucose, fructose, and galactose are common examples.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","3","botany-basic-components-life-003","disaccharides","basic","What are disaccharides?","Disaccharides are carbohydrates formed by joining two monosaccharide units through a glycosidic bond.","Two sugar units.","Sucrose, lactose, and maltose are common examples.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","4","botany-basic-components-life-004","polysaccharides","basic","What are polysaccharides?","Polysaccharides are large carbohydrates made of many monosaccharide units.","Many sugar units.","Starch, glycogen, and cellulose are important polysaccharides.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","5","botany-basic-components-life-005","starch-role","basic","What is the biological role of starch?","Starch is the main storage carbohydrate in plants.","Plant storage sugar.","It stores glucose in roots, stems, seeds, and other plant parts.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","6","botany-basic-components-life-006","cellulose-role","basic","What is the biological role of cellulose?","Cellulose forms the main structural component of plant cell walls.","Plant wall material.","It gives strength and rigidity to plant cells.","carbohydrates","12 min"
"Botany","Basic Components of Life","Carbohydrates","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","7","botany-basic-components-life-007","glycosidic-bond","basic","What is a glycosidic bond?","A glycosidic bond is the chemical bond that joins monosaccharide units in carbohydrates.","Sugar-to-sugar bond.","It forms during condensation and breaks during hydrolysis.","carbohydrates","12 min"
"Botany","Basic Components of Life","Lipids","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","8","botany-basic-components-life-008","lipids-definition","basic","What are lipids?","Lipids are water-insoluble organic compounds such as fats, oils, waxes, phospholipids, and steroids.","Insoluble in water.","They dissolve in organic solvents and are rich in energy.","lipids","12 min"
"Botany","Basic Components of Life","Lipids","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","9","botany-basic-components-life-009","lipid-structure","basic","What is the basic structure of a fat molecule?","A fat molecule is usually formed by one glycerol molecule joined with three fatty acid molecules.","Glycerol plus fatty acids.","This structure is called triglyceride.","lipids","12 min"
"Botany","Basic Components of Life","Lipids","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","10","botany-basic-components-life-010","saturated-fatty-acid","basic","What is a saturated fatty acid?","A saturated fatty acid has no double bond between carbon atoms in its hydrocarbon chain.","No C=C bond.","Saturated fats are usually more solid at room temperature.","lipids","12 min"
"Botany","Basic Components of Life","Lipids","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","11","botany-basic-components-life-011","unsaturated-fatty-acid","basic","What is an unsaturated fatty acid?","An unsaturated fatty acid has one or more double bonds between carbon atoms.","Has C=C bond.","Plant oils commonly contain unsaturated fatty acids.","lipids","12 min"
"Botany","Basic Components of Life","Lipids","botany-basic-components-life","basic-components-life","Basic Components of Life","High-yield Botany flashcards for carbohydrates, lipids, minerals, proteins, and enzymes: structure, types, and biological roles.","12","botany-basic-components-life-012","phospholipids-role","basic","What is the biological role of phospholipids?","Phospholipids form the basic bilayer structure of cell membranes.","Membrane-forming lipid.","Their hydrophilic heads and hydrophobic tails help form selective membranes.","lipids","12 min"
